isbn13,Stock,Price,Discount,VendorId,dist_id,Publisher,Weight
9780000003713,0,60.0,20.0,NA,23,HINDU HONE KA MATLAB,0.0
9780000011312,0,225.0,20.0,NA,23,ARISE AWAKE: THE INSPIRING STORIES OF YOUNG ENTREP,0.0
9780831131319,0,18242.8,30.0,NA,21,INDUSTRIAL PRESS,0.0
9780890063606,0,14220.0,30.0,NA,21,ARTECH HOUSE,0.0
9780890069998,0,3677.8,30.0,NA,21,ARTECH HOUSE,0.0
9780000003492,0,175.0,20.0,NA,23,MYSTERY OF THE LION'S TAIL,0.0
9780852963494,0,6493.2,30.0,NA,21,IEE,0.0
9780820419879,0,3759.12,47.0,NA,291,NEWGEN KNOWLEDGE,0.0
9789381075081,100,1995.0,35.0,NA,328,BSP MEDICAL,0.0
9780521758857,0,595.0,40.0,NA,12,CAMBRIDGE UNIVERSITY PRESS,0.0
9780890063620,0,2485.0,30.0,NA,21,ARTECH HOUSE,0.0
9788174463074,0,156.0,30.0,NA,130,EXCEL-BOOKS,0.0
9788176258296,0,800.0,50.0,NA,87,SARUP,0.0
9781514189108,0,595.138,10.0,NA,188,PBC-DISTRIBUTORS,0.0
9780000003867,0,299.0,20.0,NA,23,LAW OF ATTRACTION,0.0
9780060599843,0,1740.0,19.25,NA,9,SHROFF,2.0
9781931719087,0,3938.44,30.0,NA,21,ROXBURY,0.0
9789812041678,0,295.0,33.0,NA,20,TIMES BOOKS INTERNATIONAL,0.0
9788176257312,0,750.0,50.0,NA,87,SARUP,0.0
9789364287197,0,249.0,50.0,NA,90,DOUBLE 9 PUBLISHER,700.0
9781580538923,0,9385.2,30.0,NA,21,ARTECH HOUSE,0.0
9781607839972,0,10113.5,30.0,NA,21,ARTECH HOUSE,0.0
9788121503327,0,695.0,30.0,NA,14,MUNSHIRAM MANOHARLAL PUBLISHERS PVT LTD,0.0
9788121509084,0,1600.0,30.0,NA,14,MUNSHIRAM MANOHARLAL PUBLISHERS PVT LTD,0.0
9781474883948,0,250.0,43.0,NA,99,PARRAGON,0.0
9781580538923,0,12369.2,32.0,NA,285,VYCO BOOKS,0.0
9780000011275,0,200.0,20.0,NA,23,SSC CONSTABLE G D PAPER,0.0
9780521691802,0,425.0,20.0,NA,6,CAMBRIDGE UNIVERSITY PRESS-NEW DELHI,0.0
9780890065754,0,11928.0,30.0,NA,21,ARTECH HOUSE,0.0
9780948817564,0,1684.83,30.0,NA,21,MISC,0.0
9780521691802,0,395.0,20.0,NA,116,CAMBRIDGE UNIVERSITY PRESS,0.0
9781725802346,0,832.0,28.0,NA,90,INGRAM USA,127.0
9781172293490,0,1042.65,25.0,NA,188,PBC-DISTRIBUTORS,0.0
9780000005571,0,395.0,20.0,NA,23,THE ORIENT BLACKSWAN SCHOOL STLAS 8 EDI (NO RETURN),0.0
9789358018042,0,99.0,40.0,NA,90,DOUBLE 9 PUBLISHER,700.0
9780000004307,0,1200.0,20.0,NA,23,155 IN 1 MORAL STORIES 24 BOOK SET,0.0
9789812321886,0,495.0,33.0,NA,20,TIMES BOOKS INTERNATIONAL,0.0
9780721687414,0,17316.0,25.0,NA,149,SAUNDERS,0.15
9781580174442,0,395.0,40.0,NA,50,VAIBHAV,0.0
9780000003874,0,299.0,20.0,NA,23,LITTLE BLACK BOOK FOR STUNNING SUCCESS,0.0
9780000011749,0,295.0,20.0,NA,23,STAR PICTURE DICTIONARY ENGLISH-GUJRATI,0.0
9780000012463,0,150.0,20.0,NA,23,EK ANOKHA GURU,0.0
9781542623209,0,528.938,10.0,NA,188,PBC-DISTRIBUTORS,0.0
9780890063651,0,2532.0,30.0,NA,21,ARTECH HOUSE,0.0
9780890066690,0,10238.2,30.0,NA,21,ARTECH HOUSE,0.0
9780890068533,0,4671.8,30.0,NA,21,ARTECH HOUSE,0.0
9781580537612,0,16898.0,30.0,NA,21,ARTECH HOUSE,0.0
9781786921260,1,704.0,45.0,NA,90,GARDNER,122.0
9780199236824,0,4332.48,15.0,NA,175,OXFORD,1.195
9781889280301,0,7724.33,17.0,NA,285,VYCO BOOKS,0.0
9788170232933,0,175.0,20.0,NA,116,ALLIED,0.0
9783822825273,0,1822.5,20.0,NA,182,TASCHEN,0.0
9781580539661,0,13021.4,30.0,NA,21,ARTECH HOUSE,0.0
9781596931503,0,10516.4,30.0,NA,21,ARTECH HOUSE,0.0
9788189940676,0,499.0,30.0,NA,21,GLOBAL  MEDIA,0.0
9788176258289,0,120.0,50.0,NA,87,SARUP,0.0
9789358018462,0,99.0,40.0,NA,90,DOUBLE 9 PUBLISHER,700.0
9781578082902,1,14448.4,40.0,NA,263,CRC,0.0
9780000003386,0,2999.0,20.0,NA,23,THE GOLDEN COLLECTION,0.0
9780000003720,0,125.0,20.0,NA,23,STORIES OF AKBAR BIRBAL,0.0
9781840654417,0,1500.0,33.0,NA,20,SALAMANDER,0.0
9781891487200,0,4866.04,30.0,NA,21,ROXBURY,0.0
9788176256438,0,500.0,50.0,NA,87,SARUP,0.0
9780000011435,0,399.0,20.0,NA,23,ILLUSTRATED TALES FROM SHAKESPEARE,0.0
9780074632475,0,295.0,30.0,NA,21,MCGRAW-HILL EDUCATION (INDIA) LTD,0.0
9781742522821,0,295.0,33.0,NA,20,BONNIER WELDON OWEN,0.0
9788131724583,0,499.0,32.5,NA,43,PEARSON,0.0
9780000011350,0,175.0,20.0,NA,23,STIRRED BUT NOT SHAKEN,0.0
9780890066898,0,4671.8,30.0,NA,21,ARTECH HOUSE,0.0
9789810239855,0,9971.7,30.0,NA,21,WORLD SCIENTIFIC PUBLISHING CO.PVT LTD,0.0
9789358016727,0,299.0,50.0,NA,90,DOUBLE 9 PUBLISHER,0.0
9780716760214,0,1987.01,30.0,NA,21,PALGRAVE,0.0
9781649840127,1,3407.0,34.0,NA,90,GARDNER,367.0
9781907681141,0,1764.0,22.0,NA,90,INGRAM USA,381.0
9788176256544,0,500.0,50.0,NA,87,SARUP,0.0
9789365785067,2,299.0,40.0,NA,90,DOUBLE 9 PUBLISHER,700.0
9781474801461,0,395.0,35.0,NA,32,PARRAGON,0.0
9780333924723,0,24.5,30.0,NA,52,MACMILLAN PUBLICATIONS,0.0
9780000011534,0,195.0,20.0,NA,23,AN EYE FOR MY LOVE : I WANT TO LIVE,0.0
9780070090095,0,299.0,20.0,NA,42,MHE,0.0
9780835237956,0,40582.5,30.0,NA,21,MISC,0.0
9781857430356,0,37275.0,30.0,NA,21,EUROPA,0.0
9788121506540,0,525.0,30.0,NA,14,MUNSHIRAM MANOHARLAL PUBLISHERS PVT LTD,0.0
